lat,lon,Time,o3_column,so2_column,SolarZenithAngle,ViewingZenithAngle,datetime
47.625,-102.125,1033589213.861707,257.7,0.7,55.053,31.332,2002-10-02 20:06:53.861706972
47.625,-101.875,1033589213.861707,257.5,0.18,55.256,29.138,2002-10-02 20:06:53.861706972
47.625,-101.625,1033589211.861341,257.5,0.19,55.169,29.138,2002-10-02 20:06:51.861341000
47.625,-101.375,1033589209.86096,257.3,0.33,55.276,26.958,2002-10-02 20:06:49.860960007
47.625,-101.125,1033589211.861341,257.5,0.69,55.551,24.791,2002-10-02 20:06:51.861341000
47.625,-100.875,1033589209.86096,256.0,0.07,55.464,24.791,2002-10-02 20:06:49.860960007
47.625,-100.625,1033589207.860578,257.7,-0.21,55.557,22.634,2002-10-02 20:06:47.860577941
47.625,-100.375,1033589211.861341,260.2,-0.4,55.906,20.487,2002-10-02 20:06:51.861341000
47.625,-100.125,1033589205.860197,259.8,-0.67,55.646,20.487,2002-10-02 20:06:45.860196948
47.625,-99.875,1033589205.860197,259.8,-0.67,55.646,20.487,2002-10-02 20:06:45.860196948
47.625,-99.625,1033589205.860197,259.8,-0.67,55.646,20.487,2002-10-02 20:06:45.860196948
47.625,-88.125,1033583344.750074,277.8,-0.37,52.801,62.748,2002-10-02 18:29:04.750074029
47.625,-87.875,1033583340.749311,276.8,-0.37,52.617,62.747,2002-10-02 18:29:00.749310970
47.625,-87.625,1033583340.749311,276.8,-0.37,52.617,62.747,2002-10-02 18:29:00.749310970
47.625,-87.375,1033583340.749311,276.8,-0.37,52.617,62.747,2002-10-02 18:29:00.749310970
47.625,-87.125,1033583340.749311,276.8,-0.37,52.617,62.747,2002-10-02 18:29:00.749310970
47.625,-86.875,1033583340.749311,276.8,-0.37,52.617,62.747,2002-10-02 18:29:00.749310970
47.625,-86.625,1033583336.748564,272.1,0.19,53.017,59.945,2002-10-02 18:28:56.748564005
47.625,-86.375,1033583332.747801,271.3,0.11,52.834,59.945,2002-10-02 18:28:52.747800946
47.625,-86.125,1033583332.747801,271.3,0.11,52.834,59.945,2002-10-02 18:28:52.747800946
47.625,-85.875,1033583332.747801,271.3,0.11,52.834,59.945,2002-10-02 18:28:52.747800946
47.625,-85.625,1033583332.747801,271.3,0.11,52.834,59.945,2002-10-02 18:28:52.747800946
47.625,-85.375,1033583330.747419,268.3,-0.15,53.253,57.261,2002-10-02 18:28:50.747419000
47.625,-85.125,1033583326.746626,266.2,0.06,53.071,57.261,2002-10-02 18:28:46.746626019
47.625,-84.875,1033583326.746626,266.2,0.06,53.071,57.261,2002-10-02 18:28:46.746626019
47.625,-84.625,1033583326.746626,266.2,0.06,53.071,57.261,2002-10-02 18:28:46.746626019
47.625,-84.375,1033583326.746626,266.2,0.06,53.071,57.261,2002-10-02 18:28:46.746626019
47.625,-84.125,1033583322.745893,265.5,0.07,53.341,54.669,2002-10-02 18:28:42.745893002
47.625,-83.875,1033583322.745893,265.5,0.07,53.341,54.669,2002-10-02 18:28:42.745893002
47.625,-83.625,1033583322.745893,265.5,0.07,53.341,54.669,2002-10-02 18:28:42.745893002
47.625,-83.375,1033583322.745893,263.8,0.84,53.747,52.151,2002-10-02 18:28:42.745893002
47.625,-83.125,1033583318.745146,263.0,-0.24,53.566,52.151,2002-10-02 18:28:38.745146036
47.625,-82.875,1033583318.745146,263.0,-0.24,53.566,52.151,2002-10-02 18:28:38.745146036
47.625,-82.625,1033583318.745146,263.0,-0.24,53.566,52.151,2002-10-02 18:28:38.745146036
47.625,-82.375,1033583314.744383,258.9,-0.21,53.754,49.693,2002-10-02 18:28:34.744382977
47.625,-82.125,1033583314.744383,258.9,-0.21,53.754,49.693,2002-10-02 18:28:34.744382977
47.625,-81.875,1033583314.744383,258.9,-0.21,53.754,49.693,2002-10-02 18:28:34.744382977
47.625,-81.625,1033583312.7440008,258.3,-0.32,54.001,47.285,2002-10-02 18:28:32.744000793
47.625,-81.375,1033583310.74362,258.6,-0.23,53.912,47.285,2002-10-02 18:28:30.743620038
47.625,-81.125,1033583310.74362,258.6,-0.23,53.912,47.285,2002-10-02 18:28:30.743620038
47.625,-80.875,1033583308.743238,258.1,-0.12,54.133,44.919,2002-10-02 18:28:28.743237972
47.625,-80.625,1033583308.743238,258.1,-0.12,54.133,44.919,2002-10-02 18:28:28.743237972
47.625,-80.375,1033583308.743238,259.1,-0.23,54.42,42.589,2002-10-02 18:28:28.743237972
47.625,-80.125,1033583304.742491,260.0,-0.18,54.242,42.589,2002-10-02 18:28:24.742491007
47.625,-79.875,1033583304.742491,260.0,-0.18,54.242,42.589,2002-10-02 18:28:24.742491007
47.625,-79.625,1033583302.742079,260.6,-0.15,54.422,40.291,2002-10-02 18:28:22.742079020
47.625,-79.375,1033583302.742079,260.6,-0.15,54.422,40.291,2002-10-02 18:28:22.742079020
47.625,-79.125,1033583300.741728,258.9,0.84,54.585,38.019,2002-10-02 18:28:20.741727948
47.625,-78.875,1033583300.741728,258.9,0.84,54.585,38.019,2002-10-02 18:28:20.741727948
47.625,-78.625,1033583300.741728,258.9,0.84,54.585,38.019,2002-10-02 18:28:20.741727948
47.625,-78.375,1033583300.741728,258.9,0.84,54.585,38.019,2002-10-02 18:28:20.741727948
47.625,-77.375,1033583298.741346,263.2,-0.41,55.374,29.139,2002-10-02 18:28:18.741346002
47.625,-77.125,1033583294.740614,258.7,-0.43,55.199,29.139,2002-10-02 18:28:14.740614057
47.625,-76.875,1033583294.740614,265.1,-0.52,55.394,26.959,2002-10-02 18:28:14.740614057
47.625,-76.625,1033583292.740202,261.3,-0.29,55.307,26.959,2002-10-02 18:28:12.740201950
47.625,-76.375,1033583290.73982,264.3,-0.16,55.407,24.792,2002-10-02 18:28:10.739820004
47.625,-76.125,1033583294.740614,264.9,0.25,55.762,22.635,2002-10-02 18:28:14.740614057
47.625,-75.875,1033583288.739454,264.9,0.1,55.501,22.635,2002-10-02 18:28:08.739454031
47.625,-75.625,1033583288.739454,264.7,0.27,55.676,20.488,2002-10-02 18:28:08.739454031
47.625,-75.375,1033583288.739454,264.7,0.27,55.676,20.488,2002-10-02 18:28:08.739454031
47.625,-75.125,1033583288.739454,264.7,0.27,55.676,20.488,2002-10-02 18:28:08.739454031
47.875,-125.125,1033595132.983366,331.5,-0.16,56.045,20.486,2002-10-02 21:45:32.983366013
47.875,-124.875,1033595128.982618,328.5,-0.44,55.871,20.486,2002-10-02 21:45:28.982617974
47.875,-124.625,1033595128.982618,328.5,-0.44,55.871,20.486,2002-10-02 21:45:28.982617974
47.875,-124.375,1033595128.982618,328.5,-0.44,55.871,20.486,2002-10-02 21:45:28.982617974
47.875,-111.375,1033589257.870039,268.0,-0.52,53.168,59.943,2002-10-02 20:07:37.870038986
47.875,-111.125,1033589255.8696568,266.7,-0.15,53.076,59.943,2002-10-02 20:07:35.869656801
47.875,-110.875,1033589255.8696568,266.7,-0.15,53.076,59.943,2002-10-02 20:07:35.869656801
47.875,-110.625,1033589255.8696568,266.7,-0.15,53.076,59.943,2002-10-02 20:07:35.869656801
47.875,-110.375,1033589255.8696568,266.7,-0.15,53.076,59.943,2002-10-02 20:07:35.869656801
47.875,-110.125,1033589251.86891,261.1,0.55,53.403,57.259,2002-10-02 20:07:31.868909955
47.875,-109.875,1033589251.86891,261.1,0.55,53.403,57.259,2002-10-02 20:07:31.868909955
47.875,-109.625,1033589251.86891,261.1,0.55,53.403,57.259,2002-10-02 20:07:31.868909955
47.875,-109.375,1033589251.86891,261.1,0.55,53.403,57.259,2002-10-02 20:07:31.868909955
47.875,-109.125,1033589251.86891,261.1,0.55,53.403,57.259,2002-10-02 20:07:31.868909955
47.875,-108.875,1033589251.86891,261.1,0.55,53.403,57.259,2002-10-02 20:07:31.868909955
47.875,-108.625,1033595110.9792,263.2,-0.27,62.492,59.152,2002-10-02 21:45:10.979200006
47.875,-108.375,1033595110.9792,263.2,-0.27,62.492,59.152,2002-10-02 21:45:10.979200006
47.875,-108.125,1033595110.9792,263.2,-0.27,62.492,59.152,2002-10-02 21:45:10.979200006
47.875,-107.875,1033595110.9792,262.9,-0.14,63.047,61.923,2002-10-02 21:45:10.979200006
47.875,-107.625,1033595110.9792,262.9,-0.14,63.047,61.923,2002-10-02 21:45:10.979200006
47.875,-107.375,1033595110.9792,262.9,-0.14,63.047,61.923,2002-10-02 21:45:10.979200006
47.875,-107.125,1033595110.9792,262.9,-0.14,63.047,61.923,2002-10-02 21:45:10.979200006
47.875,-106.875,1033595110.9792,262.9,-0.14,63.047,61.923,2002-10-02 21:45:10.979200006
47.875,-106.375,1033589237.8662548,256.3,0.01,54.328,47.284,2002-10-02 20:07:17.866254807
47.875,-106.125,1033589237.8662548,256.3,0.01,54.328,47.284,2002-10-02 20:07:17.866254807
47.875,-105.875,1033589237.8662548,256.3,0.01,54.328,47.284,2002-10-02 20:07:17.866254807
47.875,-105.625,1033589237.8662548,256.3,0.01,54.328,47.284,2002-10-02 20:07:17.866254807
47.875,-105.125,1033589229.864744,253.9,-0.62,54.567,42.588,2002-10-02 20:07:09.864743948
47.875,-104.875,1033589227.864362,256.0,0.46,54.477,42.588,2002-10-02 20:07:07.864362001
47.875,-104.625,1033589227.864362,256.0,0.46,54.477,42.588,2002-10-02 20:07:07.864362001
47.875,-104.375,1033589225.863981,256.6,0.25,54.656,40.29,2002-10-02 20:07:05.863981009
47.875,-104.125,1033589225.863981,256.6,0.25,54.656,40.29,2002-10-02 20:07:05.863981009
47.875,-103.875,1033589223.8636,254.6,0.04,54.819,38.018,2002-10-02 20:07:03.863600016
47.875,-103.625,1033589223.8636,254.6,0.04,54.819,38.018,2002-10-02 20:07:03.863600016
47.875,-103.375,1033589223.8636,254.6,0.04,54.819,38.018,2002-10-02 20:07:03.863600016
47.875,-103.125,1033589223.8636,254.6,0.04,54.819,38.018,2002-10-02 20:07:03.863600016
47.875,-102.875,1033589219.862852,257.3,-0.09,55.103,33.541,2002-10-02 20:06:59.862851977
47.875,-102.625,1033589219.862852,257.3,-0.09,55.103,33.541,2002-10-02 20:06:59.862851977
47.875,-102.375,1033589217.86247,258.5,0.03,55.228,31.332,2002-10-02 20:06:57.862470031
47.875,-102.125,1033589217.86247,258.5,0.03,55.228,31.332,2002-10-02 20:06:57.862470031
47.875,-101.875,1033589215.8620888,259.5,0.09,55.344,29.138,2002-10-02 20:06:55.862088799
47.875,-101.625,1033589217.86247,259.9,0.78,55.626,26.958,2002-10-02 20:06:57.862470031
47.875,-101.375,1033589213.861707,259.6,-0.94,55.451,26.958,2002-10-02 20:06:53.861706972
47.875,-101.125,1033589213.861707,259.9,-0.22,55.638,24.791,2002-10-02 20:06:53.861706972
47.875,-100.875,1033589215.8620888,259.9,0.31,55.905,22.634,2002-10-02 20:06:55.862088799
47.875,-100.625,1033589211.861341,259.6,-0.13,55.731,22.634,2002-10-02 20:06:51.861341000
47.875,-100.375,1033589211.861341,260.2,-0.4,55.906,20.487,2002-10-02 20:06:51.861341000
47.875,-100.125,1033589211.861341,260.2,-0.4,55.906,20.487,2002-10-02 20:06:51.861341000
47.875,-99.875,1033589211.861341,260.2,-0.4,55.906,20.487,2002-10-02 20:06:51.861341000
47.875,-88.125,1033583344.750074,277.8,-0.37,52.801,62.748,2002-10-02 18:29:04.750074029
47.875,-87.875,1033583344.750074,277.8,-0.37,52.801,62.748,2002-10-02 18:29:04.750074029
47.875,-87.625,1033583344.750074,277.8,-0.37,52.801,62.748,2002-10-02 18:29:04.750074029
47.875,-87.375,1033583344.750074,277.8,-0.37,52.801,62.748,2002-10-02 18:29:04.750074029
47.875,-87.125,1033583344.750074,277.8,-0.37,52.801,62.748,2002-10-02 18:29:04.750074029
47.875,-86.875,1033583342.7496928,275.1,-0.29,53.293,59.946,2002-10-02 18:29:02.749692798
47.875,-86.625,1033583336.748564,272.1,0.19,53.017,59.945,2002-10-02 18:28:56.748564005
47.875,-86.375,1033583336.748564,272.1,0.19,53.017,59.945,2002-10-02 18:28:56.748564005
47.875,-86.125,1033583336.748564,272.1,0.19,53.017,59.945,2002-10-02 18:28:56.748564005
47.875,-85.875,1033583336.748564,272.1,0.19,53.017,59.945,2002-10-02 18:28:56.748564005
47.875,-85.625,1033583336.748564,266.3,-0.02,53.527,57.262,2002-10-02 18:28:56.748564005
47.875,-85.375,1033583330.747419,268.3,-0.15,53.253,57.261,2002-10-02 18:28:50.747419000
47.875,-85.125,1033583330.747419,268.3,-0.15,53.253,57.261,2002-10-02 18:28:50.747419000
47.875,-84.875,1033583330.747419,268.3,-0.15,53.253,57.261,2002-10-02 18:28:50.747419000
47.875,-84.625,1033583330.747419,268.3,-0.15,53.253,57.261,2002-10-02 18:28:50.747419000
47.875,-84.375,1033583328.747022,264.5,-0.39,53.614,54.67,2002-10-02 18:28:48.747022033
47.875,-84.125,1033583326.746626,265.5,-0.42,53.523,54.67,2002-10-02 18:28:46.746626019
47.875,-83.875,1033583326.746626,265.5,-0.42,53.523,54.67,2002-10-02 18:28:46.746626019
47.875,-83.625,1033583326.746626,265.5,-0.42,53.523,54.67,2002-10-02 18:28:46.746626019
47.875,-83.375,1033583322.745893,263.8,0.84,53.747,52.151,2002-10-02 18:28:42.745893002
47.875,-83.125,1033583322.745893,263.8,0.84,53.747,52.151,2002-10-02 18:28:42.745893002
47.875,-82.875,1033583322.745893,263.8,0.84,53.747,52.151,2002-10-02 18:28:42.745893002
47.875,-82.625,1033583320.7455268,260.0,0.48,54.025,49.694,2002-10-02 18:28:40.745526791
47.875,-82.375,1033583318.745146,260.0,0.17,53.934,49.693,2002-10-02 18:28:38.745146036
47.875,-82.125,1033583318.745146,260.0,0.17,53.934,49.693,2002-10-02 18:28:38.745146036
47.875,-81.875,1033583318.745146,257.9,-0.17,54.27,47.286,2002-10-02 18:28:38.745146036
47.875,-81.625,1033583314.744383,258.3,0.25,54.091,47.285,2002-10-02 18:28:34.744382977
47.875,-81.375,1033583314.744383,258.3,0.25,54.091,47.285,2002-10-02 18:28:34.744382977
47.875,-81.125,1033583314.744383,256.8,0.37,54.401,44.92,2002-10-02 18:28:34.744382977
47.875,-80.875,1033583312.7440008,258.2,-0.38,54.311,44.919,2002-10-02 18:28:32.744000793
47.875,-80.625,1033583312.7440008,258.2,-0.38,54.311,44.919,2002-10-02 18:28:32.744000793
47.875,-80.375,1033583308.743238,259.1,-0.23,54.42,42.589,2002-10-02 18:28:28.743237972
47.875,-80.125,1033583308.743238,259.1,-0.23,54.42,42.589,2002-10-02 18:28:28.743237972
47.875,-79.875,1033583308.743238,259.1,-0.23,54.42,42.589,2002-10-02 18:28:28.743237972
47.875,-79.625,1033583306.742872,256.7,1.52,54.599,40.291,2002-10-02 18:28:26.742872000
47.875,-79.375,1033583306.742872,256.7,1.52,54.599,40.291,2002-10-02 18:28:26.742872000
47.875,-79.125,1033583306.742872,256.7,1.52,54.599,40.291,2002-10-02 18:28:26.742872000
47.875,-77.875,1033583302.742079,260.2,0.7,55.347,31.333,2002-10-02 18:28:22.742079020
47.875,-77.625,1033583300.741728,259.6,-0.11,55.259,31.333,2002-10-02 18:28:20.741727948
47.875,-77.375,1033583298.741346,263.2,-0.41,55.374,29.139,2002-10-02 18:28:18.741346002
47.875,-77.125,1033583298.741346,263.2,-0.41,55.374,29.139,2002-10-02 18:28:18.741346002
47.875,-76.875,1033583296.74098,265.0,-0.74,55.481,26.959,2002-10-02 18:28:16.740980029
47.875,-76.625,1033583298.741346,264.3,-0.28,55.756,24.792,2002-10-02 18:28:18.741346002
47.875,-76.375,1033583294.740614,264.2,0.06,55.581,24.792,2002-10-02 18:28:14.740614057
47.875,-76.125,1033583294.740614,264.9,0.25,55.762,22.635,2002-10-02 18:28:14.740614057
47.875,-75.875,1033583292.740202,264.6,-0.48,55.675,22.635,2002-10-02 18:28:12.740201950
47.875,-75.625,1033583292.740202,264.7,-0.29,55.849,20.488,2002-10-02 18:28:12.740201950
47.875,-75.375,1033583292.740202,264.7,-0.29,55.849,20.488,2002-10-02 18:28:12.740201950
47.875,-75.125,1033583292.740202,264.7,-0.29,55.849,20.488,2002-10-02 18:28:12.740201950
48.125,-125.125,1033595132.983366,331.5,-0.16,56.045,20.486,2002-10-02 21:45:32.983366013
48.125,-124.875,1033595132.983366,331.5,-0.16,56.045,20.486,2002-10-02 21:45:32.983366013
48.125,-124.625,1033595132.983366,331.5,-0.16,56.045,20.486,2002-10-02 21:45:32.983366013
48.125,-111.625,1033589263.8711828,269.6,-0.28,53.443,59.944,2002-10-02 20:07:43.871182799
48.125,-111.375,1033589259.870435,268.4,0.06,53.26,59.943,2002-10-02 20:07:39.870434999
48.125,-111.125,1033589259.870435,268.4,0.06,53.26,59.943,2002-10-02 20:07:39.870434999
48.125,-110.875,1033589259.870435,268.4,0.06,53.26,59.943,2002-10-02 20:07:39.870434999
48.125,-110.625,1033589259.870435,268.4,0.06,53.26,59.943,2002-10-02 20:07:39.870434999
48.125,-110.375,1033589257.870039,263.3,-0.76,53.677,57.26,2002-10-02 20:07:37.870038986
48.125,-110.125,1033589253.869291,261.9,-0.02,53.494,57.259,2002-10-02 20:07:33.869290948
48.125,-109.875,1033589253.869291,261.9,-0.02,53.494,57.259,2002-10-02 20:07:33.869290948
48.125,-109.625,1033589253.869291,261.9,-0.02,53.494,57.259,2002-10-02 20:07:33.869290948
48.125,-109.375,1033589253.869291,261.9,-0.02,53.494,57.259,2002-10-02 20:07:33.869290948
48.125,-109.125,1033589251.86891,260.8,-0.05,53.854,54.668,2002-10-02 20:07:31.868909955
48.125,-108.875,1033589251.86891,260.8,-0.05,53.854,54.668,2002-10-02 20:07:31.868909955
48.125,-108.625,1033589251.86891,260.8,-0.05,53.854,54.668,2002-10-02 20:07:31.868909955
48.125,-108.375,1033589251.86891,260.8,-0.05,53.854,54.668,2002-10-02 20:07:31.868909955
48.125,-108.125,1033589251.86891,260.8,-0.05,53.854,54.668,2002-10-02 20:07:31.868909955
48.125,-107.875,1033595114.979948,262.8,-0.24,63.203,61.924,2002-10-02 21:45:14.979948044
48.125,-107.625,1033595114.979948,262.8,-0.24,63.203,61.924,2002-10-02 21:45:14.979948044
48.125,-107.375,1033595114.979948,262.8,-0.24,63.203,61.924,2002-10-02 21:45:14.979948044
48.125,-107.125,1033595114.979948,262.8,-0.24,63.203,61.924,2002-10-02 21:45:14.979948044
48.125,-106.875,1033595114.979948,262.8,-0.24,63.203,61.924,2002-10-02 21:45:14.979948044
48.125,-106.625,1033589239.866621,258.5,0.12,54.418,47.284,2002-10-02 20:07:19.866621017
48.125,-106.375,1033589237.8662548,256.3,0.01,54.328,47.284,2002-10-02 20:07:17.866254807
48.125,-106.125,1033589237.8662548,256.3,0.01,54.328,47.284,2002-10-02 20:07:17.866254807
48.125,-105.875,1033589237.8662548,256.2,0.02,54.637,44.918,2002-10-02 20:07:17.866254807
48.125,-105.625,1033589237.8662548,256.2,0.02,54.637,44.918,2002-10-02 20:07:17.866254807
48.125,-105.375,1033589237.8662548,256.2,0.02,54.637,44.918,2002-10-02 20:07:17.866254807
48.125,-105.125,1033589237.8662548,256.2,0.02,54.637,44.918,2002-10-02 20:07:17.866254807
48.125,-104.625,1033589233.865507,256.2,0.78,55.012,40.29,2002-10-02 20:07:13.865507007
48.125,-104.375,1033589233.865507,256.2,0.78,55.012,40.29,2002-10-02 20:07:13.865507007
48.125,-104.125,1033589229.864744,255.8,-0.15,55.085,38.018,2002-10-02 20:07:09.864743948
48.125,-103.875,1033589227.864362,256.2,-0.12,54.996,38.018,2002-10-02 20:07:07.864362001
48.125,-103.625,1033589229.864744,255.7,-0.83,55.321,35.769,2002-10-02 20:07:09.864743948
48.125,-103.375,1033589229.864744,255.7,-0.83,55.321,35.769,2002-10-02 20:07:09.864743948
48.125,-103.125,1033589227.864362,257.0,-0.41,55.456,33.541,2002-10-02 20:07:07.864362001
48.125,-102.875,1033589223.8636,256.5,-0.14,55.279,33.542,2002-10-02 20:07:03.863600016
48.125,-102.625,1033589223.8636,259.4,0.06,55.492,31.332,2002-10-02 20:07:03.863600016
48.125,-102.375,1033589221.863218,259.5,1.01,55.404,31.332,2002-10-02 20:07:01.863217950
48.125,-102.125,1033589221.863218,260.7,-0.14,55.607,29.138,2002-10-02 20:07:01.863217950
48.125,-101.875,1033589219.862852,260.4,-0.14,55.519,29.138,2002-10-02 20:06:59.862851977
48.125,-101.625,1033589219.862852,259.8,-0.32,55.713,26.958,2002-10-02 20:06:59.862851977
48.125,-101.375,1033589221.863218,259.8,0.22,55.987,24.791,2002-10-02 20:07:01.863217950
48.125,-101.125,1033589217.86247,259.0,0.19,55.812,24.791,2002-10-02 20:06:57.862470031
48.125,-100.875,1033589215.8620888,259.9,0.31,55.905,22.634,2002-10-02 20:06:55.862088799
48.125,-100.625,1033589215.8620888,259.9,0.31,55.905,22.634,2002-10-02 20:06:55.862088799
48.125,-100.375,1033589215.8620888,258.2,0.49,56.08,20.487,2002-10-02 20:06:55.862088799
48.125,-100.125,1033589215.8620888,258.2,0.49,56.08,20.487,2002-10-02 20:06:55.862088799
48.125,-99.875,1033589215.8620888,258.2,0.49,56.08,20.487,2002-10-02 20:06:55.862088799
48.125,-88.375,1033583350.7512188,278.1,0.49,53.079,62.748,2002-10-02 18:29:10.751218796
48.125,-88.125,1033583348.750837,278.7,-0.22,52.986,62.748,2002-10-02 18:29:08.750836968
48.125,-87.875,1033583348.750837,278.7,-0.22,52.986,62.748,2002-10-02 18:29:08.750836968
48.125,-87.625,1033583348.750837,278.7,-0.22,52.986,62.748,2002-10-02 18:29:08.750836968
48.125,-87.375,1033583348.750837,278.7,-0.22,52.986,62.748,2002-10-02 18:29:08.750836968
48.125,-87.125,1033583348.750837,278.7,-0.22,52.986,62.748,2002-10-02 18:29:08.750836968
48.125,-86.875,1033583342.7496928,275.1,-0.29,53.293,59.946,2002-10-02 18:29:02.749692798
48.125,-86.625,1033583342.7496928,275.1,-0.29,53.293,59.946,2002-10-02 18:29:02.749692798
48.125,-86.375,1033583342.7496928,275.1,-0.29,53.293,59.946,2002-10-02 18:29:02.749692798
48.125,-86.125,1033583342.7496928,275.1,-0.29,53.293,59.946,2002-10-02 18:29:02.749692798
48.125,-85.875,1033583342.7496928,275.1,-0.29,53.293,59.946,2002-10-02 18:29:02.749692798
48.125,-85.625,1033583336.748564,266.3,-0.02,53.527,57.262,2002-10-02 18:28:56.748564005
48.125,-85.375,1033583336.748564,266.3,-0.02,53.527,57.262,2002-10-02 18:28:56.748564005
48.125,-85.125,1033583336.748564,266.3,-0.02,53.527,57.262,2002-10-02 18:28:56.748564005
48.125,-84.875,1033583336.748564,266.3,-0.02,53.527,57.262,2002-10-02 18:28:56.748564005
48.125,-84.625,1033583334.7481668,262.0,-0.23,53.887,54.67,2002-10-02 18:28:54.748166800
48.125,-84.375,1033583330.747419,263.8,0.31,53.705,54.67,2002-10-02 18:28:50.747419000
48.125,-84.125,1033583330.747419,263.8,0.31,53.705,54.67,2002-10-02 18:28:50.747419000
48.125,-83.875,1033583330.747419,263.8,0.31,53.705,54.67,2002-10-02 18:28:50.747419000
48.125,-83.625,1033583328.747022,258.9,-0.14,54.019,52.152,2002-10-02 18:28:48.747022033
48.125,-83.375,1033583326.746626,261.1,1.13,53.928,52.152,2002-10-02 18:28:46.746626019
48.125,-83.125,1033583326.746626,261.1,1.13,53.928,52.152,2002-10-02 18:28:46.746626019
48.125,-82.875,1033583326.746626,261.1,1.13,53.928,52.152,2002-10-02 18:28:46.746626019
48.125,-82.625,1033583322.745893,258.1,-0.04,54.115,49.694,2002-10-02 18:28:42.745893002
48.125,-82.375,1033583322.745893,258.1,-0.04,54.115,49.694,2002-10-02 18:28:42.745893002
48.125,-82.125,1033583322.745893,258.1,-0.04,54.115,49.694,2002-10-02 18:28:42.745893002
48.125,-81.875,1033583318.745146,257.9,-0.17,54.27,47.286,2002-10-02 18:28:38.745146036
48.125,-81.625,1033583318.745146,257.9,-0.17,54.27,47.286,2002-10-02 18:28:38.745146036
48.125,-81.375,1033583318.745146,257.9,-0.17,54.27,47.286,2002-10-02 18:28:38.745146036
48.125,-81.125,1033583316.744749,255.8,0.31,54.49,44.92,2002-10-02 18:28:36.744748950
48.125,-80.875,1033583316.744749,255.8,0.31,54.49,44.92,2002-10-02 18:28:36.744748950
48.125,-80.625,1033583316.744749,255.8,0.31,54.49,44.92,2002-10-02 18:28:36.744748950
48.125,-80.375,1033583316.744749,255.8,0.31,54.49,44.92,2002-10-02 18:28:36.744748950
48.125,-80.125,1033583316.744749,258.9,0.24,55.044,40.291,2002-10-02 18:28:36.744748950
48.125,-79.875,1033583316.744749,258.9,0.24,55.044,40.291,2002-10-02 18:28:36.744748950
48.125,-79.625,1033583316.744749,258.9,0.24,55.044,40.291,2002-10-02 18:28:36.744748950
48.125,-79.375,1033583314.744383,260.3,-1.05,55.205,38.019,2002-10-02 18:28:34.744382977
48.125,-79.125,1033583314.744383,260.3,-1.05,55.205,38.019,2002-10-02 18:28:34.744382977
48.125,-78.875,1033583310.74362,257.8,-0.05,55.264,35.771,2002-10-02 18:28:30.743620038
48.125,-78.625,1033583310.74362,257.8,-0.05,55.264,35.771,2002-10-02 18:28:30.743620038
48.125,-78.375,1033583310.74362,259.4,-0.02,55.487,33.543,2002-10-02 18:28:30.743620038
48.125,-78.125,1033583310.74362,259.4,-0.02,55.487,33.543,2002-10-02 18:28:30.743620038
48.125,-77.875,1033583302.742079,260.2,0.7,55.347,31.333,2002-10-02 18:28:22.742079020
48.125,-77.625,1033583302.742079,260.2,0.7,55.347,31.333,2002-10-02 18:28:22.742079020
48.125,-77.375,1033583302.742079,263.8,0.2,55.55,29.139,2002-10-02 18:28:22.742079020
48.125,-77.125,1033583304.742491,265.8,0.01,55.832,26.959,2002-10-02 18:28:24.742491007
48.125,-76.875,1033583300.741728,264.9,-0.2,55.656,26.959,2002-10-02 18:28:20.741727948
48.125,-76.625,1033583298.741346,264.3,-0.28,55.756,24.792,2002-10-02 18:28:18.741346002
48.125,-76.375,1033583302.742079,264.7,0.21,56.11,22.635,2002-10-02 18:28:22.742079020
48.125,-76.125,1033583298.741346,264.5,-0.21,55.936,22.635,2002-10-02 18:28:18.741346002
48.125,-75.875,1033583298.741346,264.8,0.38,56.11,20.488,2002-10-02 18:28:18.741346002
48.125,-75.625,1033583296.74098,265.0,-0.28,56.023,20.488,2002-10-02 18:28:16.740980029
48.125,-75.375,1033583296.74098,265.0,-0.28,56.023,20.488,2002-10-02 18:28:16.740980029
48.375,-125.125,1033595136.984129,331.2,0.57,56.219,20.486,2002-10-02 21:45:36.984128952
48.375,-124.875,1033595136.984129,331.2,0.57,56.219,20.486,2002-10-02 21:45:36.984128952
48.375,-124.625,1033595136.984129,331.2,0.57,56.219,20.486,2002-10-02 21:45:36.984128952
48.375,-111.875,1033589269.872312,273.0,0.15,53.719,59.944,2002-10-02 20:07:49.872311950
48.375,-111.625,1033589265.871565,270.5,-0.17,53.535,59.944,2002-10-02 20:07:45.871564984
48.375,-111.375,1033589265.871565,270.5,-0.17,53.535,59.944,2002-10-02 20:07:45.871564984
48.375,-111.125,1033589265.871565,270.5,-0.17,53.535,59.944,2002-10-02 20:07:45.871564984
48.375,-110.875,1033589265.871565,270.5,-0.17,53.535,59.944,2002-10-02 20:07:45.871564984
48.375,-110.625,1033589263.8711828,269.7,-0.39,53.951,57.26,2002-10-02 20:07:43.871182799
48.375,-110.375,1033589259.870435,265.1,-0.36,53.768,57.26,2002-10-02 20:07:39.870434999
48.375,-110.125,1033589259.870435,265.1,-0.36,53.768,57.26,2002-10-02 20:07:39.870434999
48.375,-109.875,1033589259.870435,265.1,-0.36,53.768,57.26,2002-10-02 20:07:39.870434999
48.375,-109.625,1033589259.870435,265.1,-0.36,53.768,57.26,2002-10-02 20:07:39.870434999
